date,storage_km3,pet_mm_local,t2m_c_local,precip_mm_up,soil_l1_up,soil_l2_up
2008-04-25,4.242492089558329,7.322638944266239,26.04420232661882,0.2808055939112381,0.4217415026011123,0.3697090116012086
2008-04-26,4.187011507527212,10.150741022617217,27.06369929258188,0.0,0.4105941745764274,0.3717089771778721
2008-04-27,4.1274107695815925,11.95367176950611,27.68260621479444,0.277981369276729,0.3994751344098763,0.3696897110103839
2008-04-28,4.067810031635973,8.880374328500404,26.245820197036466,20.23253178525915,0.4384449095822469,0.3899121954187133
2008-04-29,4.008209293690353,3.467863490621309,24.480344365785164,10.352720373662263,0.4649180201187698,0.4206203919290845
2008-04-30,3.948608555744734,5.072567572362145,24.27229633205881,2.07242031655355,0.4854966074859705,0.4468657108043941
2008-05-01,3.889007817799114,5.88178860761327,25.04036694952622,0.0,0.4589664827496194,0.4645709695231823
2008-05-02,3.8334426810487794,8.955029191305137,26.04853740589877,1.353304207309258,0.4487881884000272,0.4534197505511713
2008-05-03,3.78191314549373,6.875048322272411,25.52062420186579,29.004841601187863,0.4658451716653705,0.4648796950464521
2008-05-04,3.734419211133965,10.526796279981031,26.35470025116108,0.0,0.4623429489757445,0.4619955805801452
2008-05-05,3.690960877969485,9.592211312064633,26.59238139641185,0.0,0.4530693736609832,0.4512918704697298
2008-05-06,3.6515381460002914,10.475516307969016,27.19327596742577,4.8143169944415,0.4447660260570322,0.442249527394446
2008-05-07,3.616151015226382,11.548541655851606,27.36891073845348,5.248777705123326,0.4311992181546277,0.4335029533663436
2008-05-08,3.5847994856477583,12.890116171699372,27.71367495203479,1.239015469004744,0.4151346305223272,0.424161544754457
2008-05-09,3.5574835572644194,12.80736187204425,28.194193275733387,13.040340461865688,0.4079938964799866,0.4154067007947454
2008-05-10,3.5342032300763657,7.807040092434978,25.936380510421888,14.611060907899631,0.4516444840283559,0.4339712669746313
2008-05-11,3.5149585040835967,7.953515737027791,25.607779708460967,0.0,0.44994540429849,0.4382168143836232
2008-05-12,3.499749379286113,9.537702333040771,26.36230416131493,0.0773383877490306,0.4327427962175805,0.4305219418958421
2008-05-13,3.488575855683915,6.499637658842056,25.44521479937065,0.0,0.4358779511165099,0.4247194671777143
2008-05-14,3.481437933277001,4.899132821556289,25.111490268543296,0.0,0.4430038882586428,0.4264730225472446
2008-05-15,3.478335612065373,4.139123097265618,24.69914356129428,0.0,0.4344920389787793,0.4241218327355972
2008-05-16,3.479268892049029,5.15808742804303,24.73693822051278,8.597358517893197,0.4627069764552803,0.4410812166550624
2008-05-17,3.480202172032686,7.095389441221003,25.19688717750934,1.342898218531882,0.4628826576915321,0.4527802480603097
